城市,日期,累计确诊,累计治愈,累计死亡
福州,2020-05-20,72,71,1
福州,2020-05-21,72,71,1
福州,2020-05-22,72,71,1
福州,2020-05-23,72,71,1
福州,2020-05-24,72,71,1
福州,2020-05-25,72,71,1
福州,2020-05-26,72,71,1
福州,2020-05-27,72,71,1
福州,2020-05-28,72,71,1
福州,2020-05-29,72,71,1
福州,2020-05-30,72,71,1
福州,2020-05-31,72,71,1
福州,2020-06-01,72,71,1
福州,2020-06-02,72,71,1
福州,2020-06-03,72,71,1
福州,2020-06-04,72,71,1
福州,2020-06-05,72,71,1
福州,2020-06-06,72,71,1
福州,2020-06-07,72,71,1
福州,2020-06-08,72,71,1
福州,2020-06-09,72,71,1
福州,2020-06-10,72,71,1
福州,2020-06-11,72,71,1
福州,2020-06-12,72,71,1
福州,2020-06-13,72,71,1
福州,2020-06-14,72,71,1
福州,2020-06-15,72,71,1
福州,2020-06-16,72,71,1
福州,2020-06-17,72,71,1
福州,2020-06-18,72,71,1
福州,2020-06-19,72,71,1
福州,2020-06-20,72,71,1
福州,2020-06-21,72,71,1
福州,2020-06-22,72,71,1
福州,2020-06-23,72,71,1
福州,2020-06-24,72,71,1
福州,2020-06-25,72,71,1
福州,2020-06-26,72,71,1
福州,2020-06-27,72,71,1
福州,2020-06-28,72,71,1
福州,2020-06-29,72,71,1
福州,2020-06-30,72,71,1
福建-境外输入,2020-03-19,3,0,0
福建-境外输入,2020-03-20,7,0,0
福建-境外输入,2020-03-21,11,0,0
福建-境外输入,2020-03-22,17,0,0
福建-境外输入,2020-03-23,22,0,0
福建-境外输入,2020-03-24,26,0,0
福建-境外输入,2020-03-25,32,0,0
福建-境外输入,2020-03-26,35,0,0
福建-境外输入,2020-03-27,41,0,0
福建-境外输入,2020-03-28,42,0,0
福建-境外输入,2020-03-29,44,0,0
福建-境外输入,2020-03-30,47,0,0
福建-境外输入,2020-03-31,49,2,0
福建-境外输入,2020-04-01,49,4,0
福建-境外输入,2020-04-02,53,5,0
福建-境外输入,2020-04-03,54,6,0
福建-境外输入,2020-04-04,54,8,0
福建-境外输入,2020-04-05,54,10,0
福建-境外输入,2020-04-06,55,10,0
福建-境外输入,2020-04-07,55,12,0
福建-境外输入,2020-04-08,55,13,0
福建-境外输入,2020-04-09,55,16,0
福建-境外输入,2020-04-10,55,22,0
福建-境外输入,2020-04-11,56,26,0
福建-境外输入,2020-04-12,56,30,0
福建-境外输入,2020-04-13,57,34,0
福建-境外输入,2020-04-14,57,36,0
福建-境外输入,2020-04-15,57,38,0
福建-境外输入,2020-04-16,58,39,0
福建-境外输入,2020-04-17,59,41,0
福建-境外输入,2020-04-18,59,44,0
福建-境外输入,2020-04-19,59,44,0
福建-境外输入,2020-04-20,59,46,0
福建-境外输入,2020-04-21,59,47,0
福建-境外输入,2020-04-22,59,47,0
福建-境外输入,2020-04-23,59,51,0
福建-境外输入,2020-04-24,59,54,0
福建-境外输入,2020-04-25,59,54,0
福建-境外输入,2020-04-26,59,54,0
福建-境外输入,2020-04-27,59,54,0
福建-境外输入,2020-04-28,59,57,0
福建-境外输入,2020-04-29,59,58,0
福建-境外输入,2020-04-30,60,58,0
福建-境外输入,2020-05-01,60,58,0
福建-境外输入,2020-05-02,60,58,0
福建-境外输入,2020-05-03,60,58,0
福建-境外输入,2020-05-04,60,58,0
福建-境外输入,2020-05-05,60,58,0
福建-境外输入,2020-05-06,60,59,0
福建-境外输入,2020-05-07,60,59,0
福建-境外输入,2020-05-08,60,59,0
福建-境外输入,2020-05-09,60,59,0
福建-境外输入,2020-05-10,60,59,0
福建-境外输入,2020-05-11,60,59,0
福建-境外输入,2020-05-12,60,59,0
福建-境外输入,2020-05-13,60,59,0
福建-境外输入,2020-05-14,60,60,0
福建-境外输入,2020-05-15,60,60,0
福建-境外输入,2020-05-16,60,60,0
福建-境外输入,2020-05-17,60,60,0
福建-境外输入,2020-05-18,60,60,0
福建-境外输入,2020-05-19,60,60,0
福建-境外输入,2020-05-20,60,60,0
福建-境外输入,2020-05-21,60,60,0
福建-境外输入,2020-05-22,60,60,0
福建-境外输入,2020-05-23,60,60,0
福建-境外输入,2020-05-24,60,60,0
福建-境外输入,2020-05-25,61,60,0
福建-境外输入,2020-05-26,61,60,0
福建-境外输入,2020-05-27,62,60,0
福建-境外输入,2020-05-28,62,60,0
福建-境外输入,2020-05-29,62,60,0
福建-境外输入,2020-05-30,62,60,0
福建-境外输入,2020-05-31,62,61,0
福建-境外输入,2020-06-01,62,61,0
福建-境外输入,2020-06-02,62,61,0
福建-境外输入,2020-06-03,62,61,0
福建-境外输入,2020-06-04,62,61,0
福建-境外输入,2020-06-05,62,61,0
福建-境外输入,2020-06-06,63,61,0
福建-境外输入,2020-06-07,63,61,0
福建-境外输入,2020-06-08,63,61,0
福建-境外输入,2020-06-09,63,61,0
福建-境外输入,2020-06-10,64,61,0
福建-境外输入,2020-06-11,65,61,0
福建-境外输入,2020-06-12,65,61,0
福建-境外输入,2020-06-13,65,61,0
福建-境外输入,2020-06-14,66,61,0
福建-境外输入,2020-06-15,66,61,0
福建-境外输入,2020-06-16,66,61,0
福建-境外输入,2020-06-17,66,61,0
福建-境外输入,2020-06-18,66,62,0
福建-境外输入,2020-06-19,66,62,0
福建-境外输入,2020-06-20,67,62,0
福建-境外输入,2020-06-21,67,62,0
福建-境外输入,2020-06-22,67,62,0
福建-境外输入,2020-06-23,67,62,0
福建-境外输入,2020-06-24,67,62,0
福建-境外输入,2020-06-25,67,62,0
福建-境外输入,2020-06-26,67,62,0
福建-境外输入,2020-06-27,67,62,0
福建-境外输入,2020-06-28,67,62,0
福建-境外输入,2020-06-29,67,62,0
福建-境外输入,2020-06-30,67,62,0
秀山县,2020-01-23,1,0,0
秀山县,2020-01-24,1,0,0
秀山县,2020-01-25,1,0,0
秀山县,2020-01-26,1,0,0
秀山县,2020-01-27,1,0,0
秀山县,2020-01-28,1,0,0
秀山县,2020-01-29,1,0,0
秀山县,2020-01-30,1,0,0
秀山县,2020-01-31,1,0,0
秀山县,2020-02-01,1,1,0
秀山县,2020-02-02,1,1,0
秀山县,2020-02-03,1,1,0
秀山县,2020-02-04,1,1,0
秀山县,2020-02-05,1,1,0
秀山县,2020-02-06,1,1,0
秀山县,2020-02-07,1,1,0
秀山县,2020-02-08,1,1,0
秀山县,2020-02-09,1,1,0
秀山县,2020-02-10,1,1,0
秀山县,2020-02-11,1,1,0
秀山县,2020-02-12,1,1,0
秀山县,2020-02-13,1,1,0
秀山县,2020-02-14,1,1,0
秀山县,2020-02-15,1,1,0
秀山县,2020-02-16,1,1,0
秀山县,2020-02-17,1,1,0
秀山县,2020-02-18,1,1,0
秀山县,2020-02-19,1,1,0
秀山县,2020-02-20,1,1,0
秀山县,2020-02-21,1,1,0
秀山县,2020-02-22,1,1,0
秀山县,2020-02-23,1,1,0
秀山县,2020-02-24,1,1,0
秀山县,2020-02-25,1,1,0
秀山县,2020-02-26,1,1,0
秀山县,2020-02-27,1,1,0
秀山县,2020-02-28,1,1,0
秀山县,2020-02-29,1,1,0
秀山县,2020-03-01,1,1,0
秀山县,2020-03-02,1,1,0
秀山县,2020-03-03,1,1,0
秀山县,2020-03-04,1,1,0
秀山县,2020-03-05,1,1,0
秀山县,2020-03-06,1,1,0
秀山县,2020-03-07,1,1,0
秀山县,2020-03-08,1,1,0
秀山县,2020-03-09,1,1,0
秀山县,2020-03-10,1,1,0
秀山县,2020-03-11,1,1,0
秀山县,2020-03-12,1,1,0
秀山县,2020-03-13,1,1,0
秀山县,2020-03-14,1,1,0
秀山县,2020-03-15,1,1,0
秀山县,2020-03-16,1,1,0
秀山县,2020-03-17,1,1,0
秀山县,2020-03-18,1,1,0
秀山县,2020-03-19,1,1,0
秀山县,2020-03-20,1,1,0
秀山县,2020-03-21,1,1,0
秀山县,2020-03-22,1,1,0
秀山县,2020-03-23,1,1,0
秀山县,2020-03-24,1,1,0
秀山县,2020-03-25,1,1,0
秀山县,2020-03-26,1,1,0
秀山县,2020-03-27,1,1,0
秀山县,2020-03-28,1,1,0
秀山县,2020-03-29,1,1,0
秀山县,2020-03-30,1,1,0
秀山县,2020-03-31,1,1,0
秀山县,2020-04-01,1,1,0
秀山县,2020-04-02,1,1,0
秀山县,2020-04-03,1,1,0
秀山县,2020-04-04,1,1,0
秀山县,2020-04-05,1,1,0
秀山县,2020-04-06,1,1,0
秀山县,2020-04-07,1,1,0
秀山县,2020-04-08,1,1,0
秀山县,2020-04-09,1,1,0
秀山县,2020-04-10,1,1,0
秀山县,2020-04-11,1,1,0
秀山县,2020-04-12,1,1,0
秀山县,2020-04-13,1,1,0
秀山县,2020-04-14,1,1,0
秀山县,2020-04-15,1,1,0
秀山县,2020-04-16,1,1,0
秀山县,2020-04-17,1,1,0
秀山县,2020-04-18,1,1,0
秀山县,2020-04-19,1,1,0
秀山县,2020-04-20,1,1,0
秀山县,2020-04-21,1,1,0
秀山县,2020-04-22,1,1,0
秀山县,2020-04-23,1,1,0
秀山县,2020-04-24,1,1,0
秀山县,2020-04-25,1,1,0
秀山县,2020-04-26,1,1,0
秀山县,2020-04-27,1,1,0
秀山县,2020-04-28,1,1,0
秀山县,2020-04-29,1,1,0
秀山县,2020-04-30,1,1,0
秀山县,2020-05-01,1,1,0
秀山县,2020-05-02,1,1,0
秀山县,2020-05-03,1,1,0
秀山县,2020-05-04,1,1,0
秀山县,2020-05-05,1,1,0
秀山县,2020-05-06,1,1,0
秀山县,2020-05-07,1,1,0
秀山县,2020-05-08,1,1,0
秀山县,2020-05-09,1,1,0
秀山县,2020-05-10,1,1,0
秀山县,2020-05-11,1,1,0
秀山县,2020-05-12,1,1,0
秀山县,2020-05-13,1,1,0
秀山县,2020-05-14,1,1,0
秀山县,2020-05-15,1,1,0
秀山县,2020-05-16,1,1,0
秀山县,2020-05-17,1,1,0
秀山县,2020-05-18,1,1,0
秀山县,2020-05-19,1,1,0
秀山县,2020-05-20,1,1,0
秀山县,2020-05-21,1,1,0
秀山县,2020-05-22,1,1,0
秀山县,2020-05-23,1,1,0
秀山县,2020-05-24,1,1,0
秀山县,2020-05-25,1,1,0
秀山县,2020-05-26,1,1,0
秀山县,2020-05-27,1,1,0
秀山县,2020-05-28,1,1,0
秀山县,2020-05-29,1,1,0
秀山县,2020-05-30,1,1,0
秀山县,2020-05-31,1,1,0
秀山县,2020-06-01,1,1,0
秀山县,2020-06-02,1,1,0
秀山县,2020-06-03,1,1,0
秀山县,2020-06-04,1,1,0
秀山县,2020-06-05,1,1,0
秀山县,2020-06-06,1,1,0
秀山县,2020-06-07,1,1,0
秀山县,2020-06-08,1,1,0
秀山县,2020-06-09,1,1,0
秀山县,2020-06-10,1,1,0
秀山县,2020-06-11,1,1,0
秀山县,2020-06-12,1,1,0
秀山县,2020-06-13,1,1,0
秀山县,2020-06-14,1,1,0
秀山县,2020-06-15,1,1,0
秀山县,2020-06-16,1,1,0
秀山县,2020-06-17,1,1,0
秀山县,2020-06-18,1,1,0
秀山县,2020-06-19,1,1,0
秀山县,2020-06-20,1,1,0
秀山县,2020-06-21,1,1,0
秀山县,2020-06-22,1,1,0
秀山县,2020-06-23,1,1,0
秀山县,2020-06-24,1,1,0
秀山县,2020-06-25,1,1,0
秀山县,2020-06-26,1,1,0
秀山县,2020-06-27,1,1,0
秀山县,2020-06-28,1,1,0
秀山县,2020-06-29,1,1,0
秀山县,2020-06-30,1,1,0
秦皇岛,2020-01-31,1,0,0
秦皇岛,2020-02-01,1,0,0
秦皇岛,2020-02-02,2,0,0
秦皇岛,2020-02-03,2,0,0
秦皇岛,2020-02-04,3,0,0
秦皇岛,2020-02-05,3,0,0
秦皇岛,2020-02-06,5,0,0
秦皇岛,2020-02-07,7,0,0
秦皇岛,2020-02-08,7,0,0
秦皇岛,2020-02-09,7,0,0
秦皇岛,2020-02-10,9,0,0
秦皇岛,2020-02-11,9,0,0
秦皇岛,2020-02-12,9,1,0
秦皇岛,2020-02-13,9,2,0
秦皇岛,2020-02-14,10,2,0
秦皇岛,2020-02-15,10,3,0
秦皇岛,2020-02-16,10,3,0
秦皇岛,2020-02-17,10,3,0
秦皇岛,2020-02-18,10,4,0
秦皇岛,2020-02-19,10,4,0
秦皇岛,2020-02-20,10,5,0
秦皇岛,2020-02-21,10,6,1
秦皇岛,2020-02-22,10,6,1
秦皇岛,2020-02-23,10,8,1
秦皇岛,2020-02-24,10,8,1
秦皇岛,2020-02-25,10,8,1
秦皇岛,2020-02-26,10,8,1
秦皇岛,2020-02-27,10,9,1
秦皇岛,2020-02-28,10,9,1
秦皇岛,2020-02-29,10,9,1
秦皇岛,2020-03-01,10,9,1
秦皇岛,2020-03-02,10,9,1
秦皇岛,2020-03-03,10,9,1
秦皇岛,2020-03-04,10,9,1
秦皇岛,2020-03-05,10,9,1
秦皇岛,2020-03-06,10,9,1
秦皇岛,2020-03-07,10,9,1
秦皇岛,2020-03-08,10,9,1
秦皇岛,2020-03-09,10,9,1
秦皇岛,2020-03-10,10,9,1
秦皇岛,2020-03-11,10,9,1
秦皇岛,2020-03-12,10,9,1
秦皇岛,2020-03-13,10,9,1
秦皇岛,2020-03-14,10,9,1
秦皇岛,2020-03-15,10,9,1
秦皇岛,2020-03-16,10,9,1
秦皇岛,2020-03-17,10,9,1
秦皇岛,2020-03-18,10,9,1
秦皇岛,2020-03-19,10,9,1
秦皇岛,2020-03-20,10,9,1
秦皇岛,2020-03-21,10,9,1
秦皇岛,2020-03-22,10,9,1
秦皇岛,2020-03-23,10,9,1
秦皇岛,2020-03-24,10,9,1
秦皇岛,2020-03-25,10,9,1
秦皇岛,2020-03-26,10,9,1
秦皇岛,2020-03-27,10,9,1
秦皇岛,2020-03-28,10,9,1
秦皇岛,2020-03-29,10,9,1
秦皇岛,2020-03-30,10,9,1
秦皇岛,2020-03-31,10,9,1
秦皇岛,2020-04-01,10,9,1
秦皇岛,2020-04-02,10,9,1
秦皇岛,2020-04-03,10,9,1
秦皇岛,2020-04-04,10,9,1
秦皇岛,2020-04-05,10,9,1
秦皇岛,2020-04-06,10,9,1
秦皇岛,2020-04-07,10,9,1
秦皇岛,2020-04-08,10,9,1
秦皇岛,2020-04-09,10,9,1
秦皇岛,2020-04-10,10,9,1
秦皇岛,2020-04-11,10,9,1
秦皇岛,2020-04-12,10,9,1
秦皇岛,2020-04-13,10,9,1
秦皇岛,2020-04-14,10,9,1
秦皇岛,2020-04-15,10,9,1
秦皇岛,2020-04-16,10,9,1
秦皇岛,2020-04-17,10,9,1
秦皇岛,2020-04-18,10,9,1
秦皇岛,2020-04-19,10,9,1
秦皇岛,2020-04-20,10,9,1
秦皇岛,2020-04-21,10,9,1
秦皇岛,2020-04-22,10,9,1
秦皇岛,2020-04-23,10,9,1
秦皇岛,2020-04-24,10,9,1
秦皇岛,2020-04-25,10,9,1
秦皇岛,2020-04-26,10,9,1
秦皇岛,2020-04-27,10,9,1
秦皇岛,2020-04-28,10,9,1
秦皇岛,2020-04-29,10,9,1
秦皇岛,2020-04-30,10,9,1
秦皇岛,2020-05-01,10,9,1
秦皇岛,2020-05-02,10,9,1
秦皇岛,2020-05-03,10,9,1
秦皇岛,2020-05-04,10,9,1
秦皇岛,2020-05-05,10,9,1
秦皇岛,2020-05-06,10,9,1
秦皇岛,2020-05-07,10,9,1
秦皇岛,2020-05-08,10,9,1
秦皇岛,2020-05-09,10,9,1
秦皇岛,2020-05-10,10,9,1
秦皇岛,2020-05-11,10,9,1
秦皇岛,2020-05-12,10,9,1
秦皇岛,2020-05-13,10,9,1
秦皇岛,2020-05-14,10,9,1
秦皇岛,2020-05-15,10,9,1
秦皇岛,2020-05-16,10,9,1
秦皇岛,2020-05-17,10,9,1
秦皇岛,2020-05-18,10,9,1
秦皇岛,2020-05-19,10,9,1
秦皇岛,2020-05-20,10,9,1
秦皇岛,2020-05-21,10,9,1
秦皇岛,2020-05-22,10,9,1
秦皇岛,2020-05-23,10,9,1
秦皇岛,2020-05-24,10,9,1
秦皇岛,2020-05-25,10,9,1
秦皇岛,2020-05-26,10,9,1
秦皇岛,2020-05-27,10,9,1
秦皇岛,2020-05-28,10,9,1
秦皇岛,2020-05-29,10,9,1
秦皇岛,2020-05-30,10,9,1
秦皇岛,2020-05-31,10,9,1
秦皇岛,2020-06-01,10,9,1
秦皇岛,2020-06-02,10,9,1
秦皇岛,2020-06-03,10,9,1
秦皇岛,2020-06-04,10,9,1
秦皇岛,2020-06-05,10,9,1
秦皇岛,2020-06-06,10,9,1
秦皇岛,2020-06-07,10,9,1
秦皇岛,2020-06-08,10,9,1
秦皇岛,2020-06-09,10,9,1
秦皇岛,2020-06-10,10,9,1
秦皇岛,2020-06-11,10,9,1
秦皇岛,2020-06-12,10,9,1
秦皇岛,2020-06-13,10,9,1
秦皇岛,2020-06-14,10,9,1
秦皇岛,2020-06-15,10,9,1
秦皇岛,2020-06-16,10,9,1
秦皇岛,2020-06-17,10,9,1
秦皇岛,2020-06-18,10,9,1
秦皇岛,2020-06-19,10,9,1
秦皇岛,2020-06-20,10,9,1
秦皇岛,2020-06-21,10,9,1
秦皇岛,2020-06-22,10,9,1
秦皇岛,2020-06-23,10,9,1
秦皇岛,2020-06-24,10,9,1
秦皇岛,2020-06-25,10,9,1
秦皇岛,2020-06-26,10,9,1
秦皇岛,2020-06-27,10,9,1
秦皇岛,2020-06-28,10,9,1
秦皇岛,2020-06-29,10,9,1
秦皇岛,2020-06-30,10,9,1
綦江区,2020-01-26,1,0,0
綦江区,2020-01-27,2,0,0
綦江区,2020-01-28,4,0,0
綦江区,2020-01-29,4,0,0
綦江区,2020-01-30,4,0,0
綦江区,2020-01-31,4,0,0
綦江区,2020-02-01,4,0,0
綦江区,2020-02-02,5,0,0
綦江区,2020-02-03,10,0,0
綦江区,2020-02-04,12,0,0
綦江区,2020-02-05,13,0,0
綦江区,2020-02-06,14,0,0
綦江区,2020-02-07,15,0,0
綦江区,2020-02-08,15,0,0
綦江区,2020-02-09,15,0,0
綦江区,2020-02-10,15,0,0
綦江区,2020-02-11,16,0,0
綦江区,2020-02-12,21,1,0
綦江区,2020-02-13,21,1,0
綦江区,2020-02-14,22,3,0
綦江区,2020-02-15,23,5,0
綦江区,2020-02-16,23,6,0
綦江区,2020-02-17,23,7,0
綦江区,2020-02-18,23,10,0
綦江区,2020-02-19,23,11,0
綦江区,2020-02-20,23,11,0
綦江区,2020-02-21,23,12,0
綦江区,2020-02-22,23,12,0
綦江区,2020-02-23,23,12,0
綦江区,2020-02-24,23,13,0
綦江区,2020-02-25,23,13,0
綦江区,2020-02-26,23,13,0
綦江区,2020-02-27,23,13,0
綦江区,2020-02-28,23,14,0
綦江区,2020-02-29,23,14,0
綦江区,2020-03-01,23,15,0
綦江区,2020-03-02,23,15,0
綦江区,2020-03-03,23,16,0
綦江区,2020-03-04,23,19,0
綦江区,2020-03-05,23,19,0
綦江区,2020-03-06,23,19,0
綦江区,2020-03-07,23,19,0
綦江区,2020-03-08,23,19,0
綦江区,2020-03-09,23,20,0
綦江区,2020-03-10,23,21,0
綦江区,2020-03-11,23,21,0
綦江区,2020-03-12,23,22,0
綦江区,2020-03-13,23,22,0
綦江区,2020-03-14,23,23,0
綦江区,2020-03-15,23,23,0
綦江区,2020-03-16,23,23,0
綦江区,2020-03-17,23,23,0
綦江区,2020-03-18,23,23,0
綦江区,2020-03-19,23,23,0
綦江区,2020-03-20,23,23,0
綦江区,2020-03-21,23,23,0
綦江区,2020-03-22,23,23,0
綦江区,2020-03-23,23,23,0
綦江区,2020-03-24,23,23,0
綦江区,2020-03-25,23,23,0
綦江区,2020-03-26,23,23,0
綦江区,2020-03-27,23,23,0
綦江区,2020-03-28,23,23,0
綦江区,2020-03-29,23,23,0
綦江区,2020-03-30,23,23,0
綦江区,2020-03-31,23,23,0
綦江区,2020-04-01,23,23,0
綦江区,2020-04-02,23,23,0
綦江区,2020-04-03,23,23,0
綦江区,2020-04-04,23,23,0
綦江区,2020-04-05,23,23,0
綦江区,2020-04-06,23,23,0
綦江区,2020-04-07,23,23,0
綦江区,2020-04-08,23,23,0
綦江区,2020-04-09,23,23,0
綦江区,2020-04-10,23,23,0
綦江区,2020-04-11,23,23,0
綦江区,2020-04-12,23,23,0
綦江区,2020-04-13,23,23,0
綦江区,2020-04-14,23,23,0
綦江区,2020-04-15,23,23,0
綦江区,2020-04-16,23,23,0
綦江区,2020-04-17,23,23,0
綦江区,2020-04-18,23,23,0
綦江区,2020-04-19,23,23,0
綦江区,2020-04-20,23,23,0
綦江区,2020-04-21,23,23,0
綦江区,2020-04-22,23,23,0
綦江区,2020-04-23,23,23,0
綦江区,2020-04-24,23,23,0
綦江区,2020-04-25,23,23,0
綦江区,2020-04-26,23,23,0
綦江区,2020-04-27,23,23,0
綦江区,2020-04-28,23,23,0
綦江区,2020-04-29,23,23,0
綦江区,2020-04-30,23,23,0
綦江区,2020-05-01,23,23,0
綦江区,2020-05-02,23,23,0
綦江区,2020-05-03,23,23,0
綦江区,2020-05-04,23,23,0
綦江区,2020-05-05,23,23,0
綦江区,2020-05-06,23,23,0
綦江区,2020-05-07,23,23,0
綦江区,2020-05-08,23,23,0
綦江区,2020-05-09,23,23,0
綦江区,2020-05-10,23,23,0
綦江区,2020-05-11,23,23,0
綦江区,2020-05-12,23,23,0
綦江区,2020-05-13,23,23,0
綦江区,2020-05-14,23,23,0
綦江区,2020-05-15,23,23,0
綦江区,2020-05-16,23,23,0
綦江区,2020-05-17,23,23,0
綦江区,2020-05-18,23,23,0
綦江区,2020-05-19,23,23,0
綦江区,2020-05-20,23,23,0
綦江区,2020-05-21,23,23,0
綦江区,2020-05-22,23,23,0
綦江区,2020-05-23,23,23,0
綦江区,2020-05-24,23,23,0
綦江区,2020-05-25,23,23,0
綦江区,2020-05-26,23,23,0
綦江区,2020-05-27,23,23,0
綦江区,2020-05-28,23,23,0
綦江区,2020-05-29,23,23,0
綦江区,2020-05-30,23,23,0
綦江区,2020-05-31,23,23,0
綦江区,2020-06-01,23,23,0
綦江区,2020-06-02,23,23,0
綦江区,2020-06-03,23,23,0
綦江区,2020-06-04,23,23,0
綦江区,2020-06-05,23,23,0
綦江区,2020-06-06,23,23,0
綦江区,2020-06-07,23,23,0
綦江区,2020-06-08,23,23,0
綦江区,2020-06-09,23,23,0
綦江区,2020-06-10,23,23,0
綦江区,2020-06-11,23,23,0
綦江区,2020-06-12,23,23,0
綦江区,2020-06-13,23,23,0
綦江区,2020-06-14,23,23,0
綦江区,2020-06-15,23,23,0
綦江区,2020-06-16,23,23,0
綦江区,2020-06-17,23,23,0
綦江区,2020-06-18,23,23,0
綦江区,2020-06-19,23,23,0
綦江区,2020-06-20,23,23,0
綦江区,2020-06-21,23,23,0
綦江区,2020-06-22,23,23,0
綦江区,2020-06-23,23,23,0
綦江区,2020-06-24,23,23,0
綦江区,2020-06-25,23,23,0
綦江区,2020-06-26,23,23,0
綦江区,2020-06-27,23,23,0
綦江区,2020-06-28,23,23,0
綦江区,2020-06-29,23,23,0
綦江区,2020-06-30,23,23,0
红桥区,2020-01-27,1,0,0
红桥区,2020-01-28,1,0,0
红桥区,2020-01-29,1,0,0
红桥区,2020-01-30,2,0,0
红桥区,2020-01-31,2,0,0
红桥区,2020-02-01,2,0,0
红桥区,2020-02-02,2,1,0
红桥区,2020-02-03,2,1,0
红桥区,2020-02-04,2,1,0
红桥区,2020-02-05,2,1,0
红桥区,2020-02-06,2,1,0
红桥区,2020-02-07,2,1,0
红桥区,2020-02-08,2,1,0
红桥区,2020-02-09,2,1,0
红桥区,2020-02-10,2,1,0
红桥区,2020-02-11,2,1,0
红桥区,2020-02-12,2,1,0
红桥区,2020-02-13,2,1,0
红桥区,2020-02-14,2,2,0
红桥区,2020-02-15,2,2,0
红桥区,2020-02-16,2,2,0
红桥区,2020-02-17,2,2,0
红桥区,2020-02-18,2,2,0
红桥区,2020-02-19,2,2,0
红桥区,2020-02-20,2,2,0
红桥区,2020-02-21,2,2,0
红桥区,2020-02-22,2,2,0
红桥区,2020-02-23,2,2,0
红桥区,2020-02-24,2,2,0
红桥区,2020-02-25,2,2,0
红桥区,2020-02-26,2,2,0
红桥区,2020-02-27,2,2,0
红桥区,2020-02-28,2,2,0
红桥区,2020-02-29,2,2,0
红桥区,2020-03-01,2,2,0
红桥区,2020-03-02,2,2,0
红桥区,2020-03-03,2,2,0
红桥区,2020-03-04,2,2,0
红桥区,2020-03-05,2,2,0
红桥区,2020-03-06,2,2,0
红桥区,2020-03-07,2,2,0
红桥区,2020-03-08,2,2,0
红桥区,2020-03-09,2,2,0
红桥区,2020-03-10,2,2,0
红桥区,2020-03-11,2,2,0
红桥区,2020-03-12,2,2,0
红桥区,2020-03-13,2,2,0
红桥区,2020-03-14,2,2,0
红桥区,2020-03-15,2,2,0
红桥区,2020-03-16,2,2,0
红桥区,2020-03-17,2,2,0
红桥区,2020-03-18,2,2,0
红桥区,2020-03-19,2,2,0
红桥区,2020-03-20,2,2,0
红桥区,2020-03-21,2,2,0
红桥区,2020-03-22,2,2,0
红桥区,2020-03-23,2,2,0
红桥区,2020-03-24,2,2,0
红桥区,2020-03-25,2,2,0
红桥区,2020-03-26,2,2,0
红桥区,2020-03-27,2,2,0
红桥区,2020-03-28,2,2,0
红桥区,2020-03-29,2,2,0
红桥区,2020-03-30,2,2,0
红桥区,2020-03-31,2,2,0
红桥区,2020-04-01,2,2,0
红桥区,2020-04-02,2,2,0
红桥区,2020-04-03,2,2,0
红桥区,2020-04-04,2,2,0
红桥区,2020-04-05,2,2,0
红桥区,2020-04-06,2,2,0
红桥区,2020-04-07,2,2,0
红桥区,2020-04-08,2,2,0
红桥区,2020-04-09,2,2,0
红桥区,2020-04-10,2,2,0
红桥区,2020-04-11,2,2,0
红桥区,2020-04-12,2,2,0
红桥区,2020-04-13,2,2,0
红桥区,2020-04-14,2,2,0
红桥区,2020-04-15,2,2,0
红桥区,2020-04-16,2,2,0
红桥区,2020-04-17,2,2,0
红桥区,2020-04-18,2,2,0
红桥区,2020-04-19,2,2,0
红桥区,2020-04-20,2,2,0
红桥区,2020-04-21,2,2,0
红桥区,2020-04-22,2,2,0
红桥区,2020-04-23,2,2,0
红桥区,2020-04-24,2,2,0
红桥区,2020-04-25,2,2,0
红桥区,2020-04-26,2,2,0
红桥区,2020-04-27,2,2,0
红桥区,2020-04-28,2,2,0
红桥区,2020-04-29,2,2,0
红桥区,2020-04-30,2,2,0
红桥区,2020-05-01,2,2,0
红桥区,2020-05-02,2,2,0
红桥区,2020-05-03,2,2,0
红桥区,2020-05-04,2,2,0
红桥区,2020-05-05,2,2,0
红桥区,2020-05-06,2,2,0
红桥区,2020-05-07,2,2,0
红桥区,2020-05-08,2,2,0
红桥区,2020-05-09,2,2,0
红桥区,2020-05-10,2,2,0
红桥区,2020-05-11,2,2,0
红桥区,2020-05-12,2,2,0
红桥区,2020-05-13,2,2,0
红桥区,2020-05-14,2,2,0
红桥区,2020-05-15,2,2,0
红桥区,2020-05-16,2,2,0
红桥区,2020-05-17,2,2,0
红桥区,2020-05-18,2,2,0
红桥区,2020-05-19,2,2,0
红桥区,2020-05-20,2,2,0
红桥区,2020-05-21,2,2,0
红桥区,2020-05-22,2,2,0
红桥区,2020-05-23,2,2,0
红桥区,2020-05-24,2,2,0
红桥区,2020-05-25,2,2,0
红桥区,2020-05-26,2,2,0
红桥区,2020-05-27,2,2,0
红桥区,2020-05-28,2,2,0
红桥区,2020-05-29,2,2,0
红桥区,2020-05-30,2,2,0
红桥区,2020-05-31,2,2,0
红桥区,2020-06-01,2,2,0
红桥区,2020-06-02,2,2,0
红桥区,2020-06-03,2,2,0
红桥区,2020-06-04,2,2,0
红桥区,2020-06-05,2,2,0
